"id","time","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15"
1,0,0.986197125509722,2.51154747241852,0.884651861217072,1.48485821286952,5.00946485454193,-0.954221119045026,0.157060353072566,-1.71451730342213,0.17572824100871,-2.08365352501523,1.03244777094908,-1.4621512879932,0.549428086728949,2.30506543329372,-0.266674858045241
2,0,0.325222121028149,0.479086551527685,1.93222343976381,1.98495847346861,2.06254210814323,-2.26746601202721,-1.10038520295763,-0.961077171804591,-2.25349007394541,-1.40552794278577,-0.248381768592091,-1.28446045433293,1.11124895587275,-0.37363878610428,0.981491373403347
3,0,-0.333677282246261,-1.11856795640787,-2.36439822066395,0.686805666736119,-1.60204864667035,-1.73041224819516,-1.68977339807283,-0.746487769425031,-1.97136226129062,-1.86261286660268,-3.56017755984894,0.839833691039635,-1.8474913173459,1.53125902788237,-1.34208195160528
4,0,1.03048272412196,2.01434669571233,2.00970524790225,1.04053404433466,0.426815575937168,0.302324306719422,-2.15564255211452,-0.0107998145995289,2.29385291714013,0.909751292390363,3.4893261431861,0.762835620664893,-0.550588296268604,-0.926327503041219,2.18186087277747
5,0,1.57443537295618,-2.77877044615512,0.472238768869928,0.220394124817757,1.25810620079995,-1.7635430174403,1.87692129615069,-0.357431599701965,-0.0545116959207295,-0.241276789961004,0.942108804533073,-0.281562888903224,1.24726367383975,-0.709731656547797,-2.25648126556014
6,0,0.60906210362601,-2.58632345565352,-1.15190954806073,-2.21408896466396,-2.01624881798474,0.580101778264835,-1.10389598545666,-1.72032740448863,0.147485525849907,-0.959134171654787,-2.79787933220151,-1.38000226437425,-1.82576375461409,-1.73725452691122,-0.422686061886445
7,0,-0.671950328304479,0.565989012104232,-2.79806109421031,0.577218569721799,0.261111059471464,2.73512866776045,-2.26807914346935,-0.675350833446826,1.64308304765027,0.630403366800468,0.494207913655504,2.79634491596923,2.90689202154776,-0.0250756733087324,-0.0156248342993057
8,0,1.29793451650968,1.36938549870098,-0.65152440281857,-0.58649216806948,-0.626394063350301,2.38663495740185,-1.45896876818512,0.761901680030048,0.050181247692799,3.47132173339249,1.14663406684087,1.76387343994789,-0.239775200697988,-0.530752559964396,0.929186310714513
9,0,1.53598430379204,1.4437821753164,3.22299717394781,3.08314359831929,0.31443289445978,-0.381028161536775,-0.475531843590895,-1.20839551762068,0.503297294240556,-0.899018177290481,-0.259807097055289,-2.5709992990558,0.665423976453384,-1.339803274266,-0.906094314587679
10,0,-1.26217113436616,0.96399637095947,-0.591033986385561,0.239655763029019,0.696246037369514,-0.950583866559274,-0.57490014775634,1.64030439819278,0.489765596526882,-0.645814017750925,-0.0500518651208725,-2.40276197233269,-0.695176085864946,-1.17878026217343,-0.42397769835756
11,0,-0.660018135476062,3.33614692621538,-1.71479216829277,-2.0724746765312,-2.50901571362967,0.223237412532515,-3.59656066020195,1.0525303946411,-0.785019567300103,-4.06736710325057,-3.24599929386073,-1.3553084472761,-0.427344269627654,-2.05523698282334,-2.26424033898971
12,0,-1.3792571942218,0.568262192450862,-0.848456170283196,-2.25991202168416,-4.3169235184326e-06,0.0756115119835612,-2.62586064354969,0.238820361870561,-1.81896027088516,-3.65037102405998,0.0401520157159305,0.256273752295632,-1.18380703897809,-2.40884817729023,-1.64152373378782
13,0,0.856714825933474,0.419233359769368,1.42089962661995,-2.02321564411578,1.23017837811867,0.211436702287527,1.24211743290529,0.831363136796317,-0.959374110591275,-1.33132461625386,0.458044501110314,-0.848452216424427,-0.932672782228603,-0.0130178402478623,1.27045833839539
14,0,-1.5182338805773,0.224408299451982,0.133825637003597,0.947011640209347,1.34057500342158,-1.13311560972173,1.62912868794045,-0.107478863237901,-2.48392898075293,0.196234209957886,0.797449353202045,1.19860533721072,0.823328806870669,0.165074084221675,2.75028078285748
15,0,-0.681515712244517,0.0961889309496652,-0.478821076184727,1.08271086326253,1.61565614115166,1.12687794995177,-0.139358946409763,0.673090274592641,1.62711744734957,0.854603853702349,2.39151319853194,-0.80952515170669,0.526621261953161,1.82689356152066,1.93507283083009
16,0,1.44586814876477,2.25029106749172,2.2438453675441,-0.5761407936402,0.835448992775808,-1.12400227562212,-6.23996275101738,-3.61960022430255,-0.43532002876254,-1.23177028244184,-3.25136793213446,-2.43956004511537,-1.12116678302661,-2.03574448232319,-1.10658814827819
17,0,-2.59001745855345,0.189139729187694,-1.87824242380799,-0.338828748458668,0.629326721912471,1.2435399400329,-1.75044765031405,-0.0605759478905565,2.95572810121421,0.880780340702091,-0.632495410998361,0.429244856015439,-0.131603041336718,-0.847878385728806,1.43133563087561
18,0,1.12331748718476,-0.345132323223831,0.528364277957903,2.94384928548821,0.77110994157453,2.73813850421721,1.65246142725923,1.77593861854027,-2.40510525773009,3.70080746634888,1.67146059518098,2.19856144804196,4.36247986637182,0.673585534664872,3.15289020170702
19,0,-1.96322629541834,-1.34902088115608,-1.04405094834119,-3.08137562816265,-0.73463759738203,1.48059797560957,-0.601122395447457,0.0396879958326611,1.4473453875082,0.845235494376682,-2.95583855759444,-3.34855964480347,-2.08841573559622,-3.81425814072024,-2.52597028964983
20,0,-0.351597634899841,2.65595362041052,1.26865995509623,1.42301087170637,0.353672607737266,0.759752792666124,2.55035787633562,1.83149792553322,1.96545679346028,-0.531930731751455,-0.0405142434686894,0.335716759036053,-1.39653930341477,-1.09936331953143,0.000206978569580851
21,0,-1.55663876301207,-3.16311100716833,-0.917006345986336,-0.131266952267301,-1.06406838081197,-1.23003341095335,-1.90336566818351,3.3345112077552,1.86655924187417,1.24592717198248,0.768194191094455,1.82477749847634,1.19121312974827,0.15453781353326,1.03731135454905
22,0,1.32340864693328,1.73257912541676,0.588121554640895,1.57929519836244,1.46074081025026,-3.59643077936842,-0.167768642544682,2.01832313510629,0.278104655987501,1.48009944591574,-2.85178052799982,-1.86117228513303,-0.578568640544746,-1.6222113216101,-1.71094813130366
23,0,-0.00973614937398048,1.30185340086882,4.83127086098757,0.8461977612755,1.54411522666781,1.57282771996975,0.712015293514124,-0.91879750762322,1.834484944446,-0.848563832982942,0.912728098149401,1.67539782112476,3.75856754732731,2.1760258327216,1.07624445664074
24,0,-1.15424163616816,0.971311719468217,2.54169171878843,-0.210250642888287,-3.39816181552829,-0.384960074838709,0.291847794573291,1.0064830143741,-0.801503663751335,1.50822782487801,-1.8572448930076,0.921542456998563,0.752218992068936,-1.83369249676565,-0.344841691313966
25,0,0.291916121046083,-1.03653165730416,0.369644730666662,1.99616251200948,-0.517223077459164,0.494440843544288,0.904536169871194,-0.155712435498195,1.31669763960984,-1.34849279589153,3.26657840806396,2.60551988754909,-0.118354620093758,2.45851469281876,2.17451084530938
26,0,3.40467091342119,3.19146220576559,1.33540741769599,0.800354417052219,3.56421083167196,0.727627787160448,1.8008996881096,1.62906461438954,3.14948463356955,1.89184298530233,1.75500500578555,0.637730745940113,0.0589976667174218,1.01797263290683,-0.00274001795907985
