"id","time","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"1",1,0.701637427172776,-0.818226276252346,0.729963095327858,0.36708415299675,-0.14601521520893,0.466126017455317,0.0180346262802325,2.05886463949495,1.65700657546173,0.072706778714634
"1",2,-0.616952028554036,0.414313973583708,-2.06267381381104,0.353212027344936,0.576556374858955,0.449963628537144,-0.656582360353413,-0.883796158772669,0.571247538537708,-0.11160291406082
"1",3,-0.41225112519576,-0.246523702651602,0.318757965516531,-1.50688640331749,-1.75445366897561,-1.21040784619525,1.38098150308041,-1.12701516339005,0.373080224891222,-0.0833136698205632
"1",4,1.08743112555211,0.79622543990839,0.00778320124699572,0.0101986786702593,0.774702637223095,0.185888094400086,0.957946571256936,-0.0446291785241307,-0.0587541940281043,-0.0315397227505487
"1",5,-0.87037276933773,-0.36678959466757,-0.456125985289547,-0.825554063585586,0.116020168892489,0.0979673154891383,-1.22764108903871,-1.79775660470916,-0.758117354280878,-0.0998074358591708
"1",6,2.4678116912009,1.76283929483474,0.958803431694349,0.492329874433303,0.449105807122318,0.606384427592997,-1.09389231040745,0.0154679210358001,-0.899865858543818,-0.165954069505269
"1",7,-0.138544522801919,0.435625865370503,-0.126583099411051,0.378114756885812,-0.165944368910656,1.42766092604935,0.835005446621116,-0.190420861269587,0.264616537404804,-0.0432329599786128
"1",8,-0.0141541978595512,0.163869351940619,0.121145419132679,1.46109738231011,-0.293057848742645,-0.275217760528551,-1.54172026336198,1.6265335836985,-1.69276981290389,0.0417122212507487
"1",9,-1.04936279538736,-1.9654168240648,-0.658726454874647,1.89512712486419,1.31199306231352,0.579199049162093,-0.721009831010679,-0.646684891213154,-0.0142050143597559,0.0368437516192575
"1",10,-1.22004577793056,0.494914469923307,-1.23164806296348,-0.0914490231020495,-0.34420391680531,-1.78914692886906,0.171138025418919,1.36136886452934,-1.0498885025384,0.0249462082490234
"1",11,0.426999864168397,2.15603470243678,1.42569827539597,1.30473916489879,-0.733315433149144,0.999381891486566,0.0313428114662711,-1.75516409155696,0.36351924242181,0.0360455825193155
"1",12,-0.677175713562609,-0.147044356616974,0.502103880243697,0.143512689788586,0.336616965591402,-1.14594808220131,-1.75948488928044,-1.67378143470998,-1.65067649760292,-0.0446866325327469
"1",13,-0.59132164182066,-0.137672467030039,0.252754245381547,0.949625003127161,1.3059723357355,-0.159039123306605,-1.4017553790195,0.533363390476141,-0.830125330141525,0.139476794489264
"1",14,0.446832252262984,0.989501826697345,1.14706974570481,1.06334583558286,-0.686112984671935,0.469410473397485,0.929327206020797,0.499769408247945,-0.461079748956011,-0.130315793928881
"1",15,1.37150169268018,0.496157735838226,0.818899438033667,-0.757101748669305,-1.35089643508729,-0.475263560512645,-0.534696206077129,-0.399873149462961,0.513726499249143,-0.0279096763972081
"1",16,-1.03064744233138,-1.00996124756939,-0.727787595344025,0.901778745728815,-0.267958610990552,-0.782911184980042,0.0874423718589844,-0.290684650308008,-2.31784135333983,0.0526815662362286
"1",17,-0.37047734168205,-0.35906544362145,-0.00916037375028247,0.0538925333728607,0.230889665239914,1.32360563040104,1.6015268062996,2.51518590113639,0.164779013140796,-0.0601231954354038
"1",18,-1.28060055141725,-0.94161894311969,-1.16478957595757,-0.950555041697861,-0.645095453117024,-0.490584125748589,-2.70246503867518,-0.845116984033618,-0.234670369360272,0.0221588295214839
"1",19,-1.82169343252126,-2.01677655610357,-1.85270784854129,0.27259116632773,-1.06954952574804,0.793566227743021,-0.0910525405854806,-1.07203874493149,-1.40063467958379,-0.0209314171431604
"1",20,0.735673090120717,0.880606536903435,0.819627078263176,0.546583609917496,-0.875103052323703,-0.884257837201147,-0.249045242942507,-2.66723219611858,-1.57887103798667,-0.0360973219141933
"2",1,1.48013694690841,0.137002274149082,0.51379492081779,-0.665696349303344,-0.599735610962408,-0.756327743057634,1.44416816701695,2.14785299788573,-0.515664277695018,-0.0651956368934003
"2",2,0.171516542001602,-1.49107985783606,-0.108667487815342,-1.17462018961846,-0.711400456477925,-1.08364962791267,1.19245118261333,0.56235980454158,-0.82132158986898,-0.00727546169215163
"2",3,1.87830873595816,-2.27141367664562,-1.05672645046293,-1.11691982774494,-0.900389062401274,-0.590698633929874,0.504464772202462,2.15249800245158,-1.22223945809343,0.139267860763621
"2",4,-0.711481022488806,0.517030567370426,0.109519159731618,1.14006839943103,0.428877359760566,0.49905902265252,-0.367286762316166,-1.93800752331772,-0.324923473251489,-0.00200811856980516
"2",5,0.843799028631548,0.250238227236921,1.47898899924613,0.500264403106889,1.85646113716564,0.970366343096529,-0.993273396783661,-0.217015743514573,0.279034143976605,-0.195722192842546
"2",6,0.708824782506275,-0.300874702655828,0.859982059787483,0.330570422099087,0.0499312849978761,-0.577321548271375,1.84267687296142,0.603604364516976,-0.00975961752316518,-0.0811772018164791
"2",7,-0.914579406782325,0.166026863196012,-1.13939311836127,-0.356332141029021,-1.00116295839882,-2.35275244770748,0.606823089831723,-1.00680721012582,0.86543365967325,0.112103186384779
"2",8,-0.510395338691713,-0.916682117781339,0.105686774062621,0.00660788249829927,-0.491279419176498,0.72011056878664,0.076821665176273,-0.970570830153947,2.24527839524548,0.138160897614058
"2",9,1.21921293546496,0.737002260939816,0.497079844323845,0.995103422774785,-0.124332863515964,-0.603152734665536,1.48243099439299,-1.3824193611604,-0.511509593205481,-0.0191148080006577
"2",10,0.0320509782628549,-0.643070479150239,-0.0546522063985316,0.539554207080633,1.13282134603625,1.5382584040647,2.00482959519035e-05,0.409016237436941,-1.25580610694639,-0.0567703068246848
"2",11,0.828951752377222,2.03851391635716,1.82932160086644,0.224192059613225,-1.38088690553564,-1.69354060230635,0.326976724496104,0.994705957139731,0.933253820325183,0.00342350569458476
"2",12,2.05748190311095,0.0823865047705809,0.120524710395514,-1.52399429272193,1.21379745930131,-0.227944944099835,0.677538063630111,0.369727839169864,1.45788518063213,-0.113992802299252
"2",13,0.589747104268918,-0.0790628096465553,-0.26891920718705,0.925499355979815,-0.616961666690594,-1.29377302240342,0.307168575151916,0.0980111785584413,0.807698446667807,-0.0199336955830438
"2",14,1.52914909583949,2.17965026000755,1.71230754910469,0.201262316772775,0.63108565924741,2.19789533620525,-0.334855023912062,0.903958267997823,-1.04752880711951,-0.0926546808677979
"2",15,-0.423147301818696,-0.852220998112721,-1.90292990739059,-0.420114988218621,0.141483063091791,-0.193166595697783,0.796423173358199,0.992754907812587,1.41353401915388,-0.0807703393995304
"2",16,1.4395636761694,1.97041039664722,1.54644538005095,0.37202727033755,0.313708744150516,-1.39571174429787,-2.67867408233191,0.789732299427006,1.28925245407551,0.0229448506270327
