"","id","time","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","Y"
"1","1",1,0.549302248136458,1.16660769386484,-0.601076623540001,1.62243376866291,-0.106964068888655,1.08500762936338,-0.325177711709963,-1.02688970973491,0.143415255309513,-0.00357963629321533,-11.3854431915376
"2","1",2,1.25850421723487,-3.46924625096045,-1.5005751605535,-1.4544169451254,-2.94176859406914,-1.4432101935601,1.03123304394664,-0.735701271662117,0.844343266944032,-0.00446848316360441,12.4633818467818
"3","1",3,-1.48750568797584,-0.843280645329701,-0.680643676466628,1.76924296937727,0.892812532661346,1.87283554934389,-3.05743823443137,-1.43634763887866,-3.10410353526609,0.0082155267828462,-28.133454909194
"4","1",4,0.407328980903141,-0.0647750306501745,2.97217445581179,0.926181773080552,0.173302238818681,-1.30794931487273,2.51335570339598,0.807393127253422,-0.182948066821413,0.00471131319199875,-4.47761625793703
"5","1",5,0.463270664954114,-0.958288203101257,-1.024739076025,0.763609089985129,-1.32717501445791,1.69425698620738,-0.568702622969612,0.764297067161851,0.537792899688353,0.00407203102298275,-9.60668293089435
"6","1",6,-1.2026705759825,0.503712812518963,0.136317001443627,-2.45006943046442,0.122017628062088,0.788967822520485,-0.321906804385294,0.272464477447469,-1.66287305408074,-0.00806874756079586,13.0725381791751
"7","1",7,0.453577095229003,-0.999152373720151,1.14723122262131,1.5834418588498,0.987541869097099,0.911628937784917,0.433114122554714,0.0997711014466424,-0.173214366338917,-0.00857868397785538,-6.28204143407978
"8","1",8,-1.26479973140712,-1.82429557167447,-1.2456745804366,-0.554520858394652,-1.2536785521736,-0.0223818656600069,3.49839935006174,1.39022251771929,2.52411570596805,-0.0150393781094753,-13.3484792892949
"9","1",9,-0.681443421860099,1.64550411185583,1.86898972304433,0.607074803917624,-1.39758760106242,0.467074852840473,-1.03924834346731,-1.65159069456675,-2.34372623019904,-0.0148922334369215,-19.9090986222301
"10","1",10,0.455052052759662,3.2738252842169,1.82101559695754,-1.99357665125058,-2.86540436628168,-3.30441793469489,-0.103401865573402,-2.24355817948603,0.64679961788018,0.0130139095722533,10.1079894121615
"11","1",11,-1.33583884616645,-1.42159952596023,1.53862501167238,-0.00393776819837588,-1.39633924290075,-1.58872996399876,-0.244149770661537,0.594898798471743,0.267522947472363,0.00907022583015345,-20.2206088074171
"12","1",12,1.51467480482088,1.38379478957445,0.368695614901181,-0.58890489545346,-1.2586874620758,-0.598522941810396,-1.0908368207705,0.190550818147526,-0.603386150016622,0.00618499995957169,14.6861871494111
"13","1",13,-1.02262311575806,-0.494607121515482,0.88256257776927,0.895843631823085,-0.164553835038214,-1.3517699613445,0.729695449273059,-0.884473437856249,2.4356945004781,0.010836625227043,-19.9680925895637
"14","1",14,-1.74555698332641,0.00891171173187872,-0.257405585648851,-1.99214387372032,-1.58108055208969,-2.06960921739608,0.0428142080609786,0.832929636013571,0.318960618179878,0.00764892553049135,-5.43579784621923
"15","1",15,-1.29660836003541,0.182359359029983,0.081140991176634,-2.60946400676445,-3.33182882797088,-1.23573328552767,-1.02838233828411,-0.779346303047227,-0.76045482058927,0.0183356672976475,-3.61797974342011
"16","1",16,-2.09296148698983,-0.594771227924432,0.4947555102707,-1.2902995529284,-0.944833038381881,-1.14386883854869,-0.254816002877639,-1.83913751506878,-1.51067841472854,0.000464258257169446,-12.8693890683004
"17","1",17,1.48630575466751,-0.950062772081761,2.92799772067134,0.164757680927187,-0.716640420315445,-0.0619490850643937,1.18018025133528,3.06217868764666,-0.317923582803952,-8.17437741082966e-05,9.65900525496202
"18","1",18,0.552156245086133,-0.875771501863049,-1.68687470190476,3.21023981379853,2.08469466798398,2.83537087936667,-1.5708377579599,-1.37253841313609,-1.7775054386912,-0.0158521774404337,-16.1205369072008
"19","1",19,6.31838408908634,4.35997264198904,3.27940057524236,0.652834146151963,-0.597673416260855,-0.736407089827402,1.5830230145896,0.858844100519932,0.269985670698679,-0.019889072013136,53.6632704887992
"20","1",20,-0.124313158539143,-0.888670493701578,-0.818484937775197,0.638432290892116,1.68304751855753,1.19951225609077,1.90146013419961,0.457771119664706,-0.0901311710613977,-0.0135102634555022,0.771335827099526
"21","1",21,1.18884451443245,1.27749420438915,0.578138333232949,1.03620129907569,1.3096631773446,-0.307584598948469,-1.63366162628214,0.775497302630971,-1.89087248497555,-0.00715564016584976,8.07525224642268
"22","1",22,-0.0983357760000242,-1.91574597514039,-1.37066461515053,-1.88574331263718,-2.07617894410249,-0.812812480357905,-0.216416124272109,0.870204306676222,2.0419066597186,-0.00225762875568117,7.53796472595132
"23","1",23,2.48575433039037,1.77334782213856,0.0508091314517187,-0.0493543984231737,-1.07292851487396,-0.833641010987234,0.80387338441221,0.195079388686169,1.97664157435622,-0.00635520561289432,20.0656375222043
"24","1",24,-0.876386699632404,-0.127172075678738,-0.416590371619785,-1.54377283762515,-1.11112032472176,-0.234349903506942,-2.05987564437415,-0.912003227452591,-1.45414100147465,0.00938787543379309,1.08409214212012
"25","1",25,-0.25782185513254,-2.66505482645112,0.473148607466129,-0.401546402774017,-0.400172462622771,-0.163884623727,0.474947642818437,-0.396727497953061,1.22485449148188,-0.0208721118653112,-0.592177121399387
"26","1",26,-1.45946461450619,-0.227995651253274,0.0524010350226846,-0.754650999972715,-0.246443183129036,-0.982712913308594,0.345658693898426,-0.289710148451177,0.579364941354621,-0.00371449184444898,-8.39192893810489
"27","1",27,-0.897735370091553,-1.09735600674816,-1.68389484923767,-0.468532756375571,-0.944433072244801,1.5468359766391,-0.338952382147748,0.847129759084165,0.167774617167979,-0.00286566197202796,-8.93345915937981
